id,name,geocode_status,resolution_level,anchor_approved,geocode_error,score,matched_query,city,region,lat,lng,matched_address,image_status,image_file,image_match_score,image_search,image_source,image_license,generated_update
10a673a7-4637-4406-b3ce-1ba3b0959686,Lake Babogaya Kayak & Boat Launches,anchor,anchor,True,,0.747,"babogaya, Ethiopia",Bishoftu,Oromia,8.7873711,38.9931534,"Lake Babogaya, Bishoftu, East Shewa, Oromia Region, Ethiopia",disabled,,,,,,True
10aad439-21ab-49ae-bad6-cd8d0e02d12f,Teppi Coffee & Spice Plantation Estate,anchor,anchor,True,,0.754,"teppi, Ethiopia",,South West Ethiopia Peoples,7.4231767,35.4344487,"Teppi, Sheka, South West Ethiopia Peoples, Ethiopia",disabled,,,,,,True
10c92854-678b-4c37-9275-8d10f798aa6d,Entoto Planetarium Complex,anchor,anchor,False,,0.783,"entoto, Ethiopia",Sululta,Oromia,9.1080861,38.8193556,"Entoto, Sululta, North Shewa (Oromia Region), Oromia Region, Ethiopia",disabled,,,,,,False
10cae156-391a-4c15-9fa6-2d9adfd70352,Gidole Terraces & Rural Hamlets,anchor,anchor,True,,0.773,"gidole, Ethiopia",Gidole,South Ethiopia Regional State,5.6505459,37.3660534,"Gidole, Segen Peoples', South Ethiopia Regional State, Ethiopia",disabled,,,,,,True
113b58ce-45b5-4569-89d4-f5f7ca88df14,Kadisco General Hospital,matched,exact,False,,0.8,"Kadisco General Hospital, Ethiopia",Bole,Addis Ababa,8.9954956,38.8143721,"Kadisco General Hospital, Road to Gergi Giorgis, Gerji, Bole, Addis Ababa, 2310, Ethiopia",disabled,,,,,,True
1199349e-9884-4cf4-9829-6629cbdc454a,Nechisar National Park Anti-Poaching Base,anchor,anchor,True,,0.736,"nechisar, Ethiopia",Arba Minch,South Ethiopia Regional State,6.02604,37.56775,"Nechisar National Park Hq, Arba Minch, Gamo, South Ethiopia Regional State, Ethiopia",disabled,,,,,,True
11d5d687-cf9d-4d2e-80fa-c16dc4bc2d07,Sabana Beach Resort Main Level Pavilions,anchor,anchor,True,,0.72,"sabana, Ethiopia",Arsi Negelle,Oromia,7.5919956,38.6913141,"Sabana, Addis Ababa to Nairobi road, Arsi Negelle, West Arsi, Oromia Region, Ethiopia",disabled,,,,,,True
123cfd93-3039-4f07-a333-891d1dae1ff3,Adama Central Commercial Market,anchor,anchor,True,,0.807,"adama, Ethiopia",Adama,Oromia,8.5410261,39.2705461,"Adama, Oromia Region, 0408, Ethiopia",disabled,,,,,,True
128ea5e5-e0c7-4b55-ab19-15fcaa579189,Masha Rainforest Honey Villages,anchor,anchor,True,,0.779,"masha, Ethiopia",Masha,South West Ethiopia Peoples,7.747454,35.475953,"Masha, Sheka, South West Ethiopia Peoples, Ethiopia",disabled,,,,,,True
128fc595-bc5c-412c-9acb-c322347df6f3,Gorgora Eco-Resort Marina Complex,anchor,anchor,True,,0.775,"gorgora, Ethiopia",Gorgora,Amhara,12.2382669,37.2971393,"Gorgora, North Gondar, Amhara Region, Ethiopia",disabled,,,,,,True
