id,name,geocode_status,resolution_level,anchor_approved,geocode_error,score,matched_query,city,region,lat,lng,matched_address,image_status,image_file,image_match_score,image_search,image_source,image_license,generated_update
8f0ed152-8290-4805-98e9-e7cded62f931,Haile Resort Spa & Lakefront Retreat,anchor,anchor,False,,0.804,"arba minch, Ethiopia",Arba Minch,South Ethiopia Regional State,6.0215142,37.5539809,"Arba Minch, Gamo, South Ethiopia Regional State, Ethiopia",disabled,,,,,,False
8f15be20-81cc-41c0-8560-0edcd02889d6,Dassanech Tribal Villages,anchor,anchor,True,,0.763,"omorate, Ethiopia",Omorate,South Ethiopia Regional State,4.8032381,36.0504375,"Omorate, South Omo, South Ethiopia Regional State, Ethiopia",disabled,,,,,,True
8f1e59ff-3f5d-4f0c-8872-ddd7ec9d468e,Kazanchis Commercial & Financial District,anchor,anchor,True,,0.749,"kazanchis, Ethiopia",Kirkos,Addis Ababa,9.0159277,38.7712221,"Kazanchis, Kirkos, Addis Ababa, 9568, Ethiopia",disabled,,,,,,True
8f41c1ee-880f-4605-948d-d7151f570088,Konso Craft Villages & Woodcarving Outlets,anchor,anchor,True,,0.733,"konso, Ethiopia",,South Ethiopia Regional State,5.25,37.5,"Konso, Segen Peoples', South Ethiopia Regional State, Ethiopia",disabled,,,,,,True
8f65d342-d22a-4b44-95b2-b38f63f74553,Lake Babogaya Eco-Circuit,anchor,anchor,True,,0.747,"babogaya, Ethiopia",Bishoftu,Oromia,8.7873711,38.9931534,"Lake Babogaya, Bishoftu, East Shewa, Oromia Region, Ethiopia",disabled,,,,,,True
8f8c7971-f9fa-4e30-bd73-2cfdde6d4cd6,Alem Bekagn Historical Prison Compound,no_match,,False,,,,,,,,,disabled,,,,,,False
9063a991-68a8-4abb-aa58-84e371147fbf,"Lake Tana Island Monasteries (Ura Kidane Mehret, etc.)",anchor,anchor,True,,0.819,"tana, Ethiopia",,Amhara,11.9507719,37.294878,"Lake Tana, Amhara Region, Ethiopia",disabled,,,,,,True
909e4cf2-c7ff-4ab4-85b1-dbcdc3aaefe4,Bonga Forest High-Altitude Canopy Stargazing,anchor,anchor,True,,0.792,"bonga, Ethiopia",Bonga,South West Ethiopia Peoples,7.2645383,36.2460526,"Bonga, Kafa, South West Ethiopia Peoples, Ethiopia",disabled,,,,,,True
90ae9c67-5eb1-49f9-9eed-2335fe70afa3,Adama Science & Technology University Sports Complex,anchor,anchor,True,,0.72,"adama university, Ethiopia",Adama,Oromia,8.5633204,39.2903721,"Adama Science and Technology University, Onesmos Nesib Street, Adama, Oromia Region, 0408, Ethiopia",disabled,,,,,,True
91086c98-7678-44f3-975b-c91441850ea6,Wonchi-Dendi Twin Crater Lakes,anchor,anchor,True,,0.796,"dendi, Ethiopia",Dendi,Oromia,8.9347933,38.1236741,"Dendi, West Shewa, Oromia Region, Ethiopia",disabled,,,,,,True
912c9319-94d0-4491-a362-a1aa2b995122,Bale Harenna Downhill Mountain Biking Trail,anchor,anchor,True,,0.72,"harenna bale, Ethiopia",,Oromia,6.7584724,39.7218796,"harenna bamboo and waterfall, Bale, Oromia Region, Ethiopia",disabled,,,,,,True
913a500a-f3f6-4bf3-9ef1-8ea1d0487905,Black Lion (Tikur Anbessa) Historic Memorials,anchor,anchor,True,,0.72,"tikur anbessa, Ethiopia",Addis Ababa,Addis Ababa,9.0225621,38.7527167,"Tikur Anbessa Secondary school, Churchill Avenue, Posta Bet, Somale Tera, Addis Ababa, Arada, Addis Ababa, 1415, Ethiopia",disabled,,,,,,True
914678a4-c6d8-4245-800d-fcdcd29726e9,Debre Libanos Monastery Community School Base,anchor,anchor,True,,0.752,"debre libanos, Ethiopia",Debre Libanos,Oromia,9.7295697,38.8167682,"Debre Libanos, North Shewa (Oromia Region), Oromia Region, Ethiopia",disabled,,,,,,True
91544c3a-921b-40f3-9431-6e2c8601790e,Bahir Dar International Stadium,anchor,anchor,True,,0.781,"bahir dar international, Ethiopia",Bahir Dar,Amhara,11.6039786,37.3212006,"Bahir Dar Dejazmach Belay Zeleke International Airport, Addis Ababa - Bahir Dar Road, Bahir Dar, West Gojjam, Amhara Region, Ethiopia",disabled,,,,,,True
917a1935-f63a-42c6-b62b-6562fba03986,Entoto Raguel Church & Palace Complex,anchor,anchor,True,,0.72,"raguel, Ethiopia",Addis Ketema,Addis Ababa,9.0321724,38.7398953,"St.Raguel Church ቅዱስ ራጉኤል ቤተ ክርስቲያን, Kenya Street, Merkato Market, American Gibi, Addis Ketema, Addis Ababa, 3658, Ethiopia",disabled,,,,,,True
91b4d2c6-1baf-43f4-b20f-236de77fb168,Entoto Forest Reforestation Outposts,anchor,anchor,False,,0.783,"entoto, Ethiopia",Sululta,Oromia,9.1080861,38.8193556,"Entoto, Sululta, North Shewa (Oromia Region), Oromia Region, Ethiopia",disabled,,,,,,False
91dbff24-9719-448d-8429-56a2d907f9cf,Gishen Debre Kerbe,anchor,anchor,True,,0.774,"gishen, Ethiopia",,Amhara,11.5245732,39.3529106,"Gishen Mariam, South Wollo, Amhara Region, Ethiopia",disabled,,,,,,True
91f5ec03-87e1-493a-adc9-d5432193b182,Mount Kundudo Plateau,no_match,,False,,,,,,,,,disabled,,,,,,False
920e5e85-d676-427b-be80-421953474914,Melka Kunture Ancient Fossil Sites,anchor,anchor,True,,0.72,"melka kunture, Ethiopia",Melka Awash,Oromia,8.705032,38.5996486,"Melka Kunture, B51, Melka Awash, South West Shewa, Oromia Region, Ethiopia",disabled,,,,,,True
927ecbc5-df2d-490f-9084-5a55d905d06e,Hawassa Lakefront Fresh Tilapia Fish Market Dining,anchor,anchor,True,,0.808,"hawassa, Ethiopia",Hawassa,Sidama,7.0481029,38.47861,"Hawassa, Sidama, 1923, Ethiopia",disabled,,,,,,True
92b7858d-63ae-40c4-8b8b-d7f22c2eed15,Konso Cultural Landscape & Terraces,anchor,anchor,True,,0.733,"konso, Ethiopia",,South Ethiopia Regional State,5.25,37.5,"Konso, Segen Peoples', South Ethiopia Regional State, Ethiopia",disabled,,,,,,True
92c55696-bd94-407e-9d30-b3f7480ba4e1,Bahir Dar Lakefront Fish Cutlet & Agelgil Outlets,anchor,anchor,True,,0.815,"bahir dar, Ethiopia",Bahir Dar Special Zone,Amhara,11.5949663,37.3882251,"Bahir Dar Special Zone, Amhara Region, Ethiopia",disabled,,,,,,True
93622d43-1d35-4375-8ae9-a7870a3234dc,Jimma University Coffee Research Center,anchor,anchor,True,,0.793,"jimma university, Ethiopia",Jimma,Oromia,7.6792877,36.8533248,"Jimma University, A5, Jimma, Oromia Region, Ethiopia",disabled,,,,,,True
9368a510-3ea4-41ab-a507-3bcb9402a37f,Yabello Wildlife Sanctuary Eco-Zone,anchor,anchor,True,,0.731,"yabello, Ethiopia",Yabēlo,Oromia,4.8888074,38.109828,"Karati to Yabello, Yabēlo, Borena, Oromia Region, Ethiopia",disabled,,,,,,True
938d92ee-aa43-43e7-bb0e-13e642a5b5fd,Jijiga Camel Milk & Somali Culinary Outlets,anchor,anchor,True,,0.81,"jijiga, Ethiopia",Jijiga,Somali,9.3508526,42.8003788,"Jijiga, Fafan, Somali Region, Ethiopia",disabled,,,,,,True
93b305b7-2ee4-449c-a9f8-5dc363c705d9,Tiya Megalithic Site,anchor,anchor,True,,0.791,"tiya, Ethiopia",Tiya,Oromia,8.437331,38.609296,"Tiya, South West Shewa, Oromia Region, Ethiopia",disabled,,,,,,True
93d40feb-ce2a-42b8-a1fa-176bd74f9488,Silte Agricultural Communities,anchor,anchor,False,,0.72,"silte, Ethiopia",Kolfe Keranio,Addis Ababa,8.9811975,38.6852742,"Silte Sefer, Jemma Street, Repi, Kolfe Keranio, Addis Ababa, 1061, Ethiopia",disabled,,,,,,False
93fde9e1-4b9b-4a3e-82e5-a186153ee5d0,Gheralta Rock-Hewn Monastery Complex,anchor,anchor,True,,0.749,"gheralta, Ethiopia",Halah Gheralta,Tigray,13.7478418,39.2536119,"Halah Gheralta, Central Tigray, Tigray, Ethiopia",disabled,,,,,,True
9476315f-86bd-4c97-aaf7-def273a2daaa,Entoto Park Complex,anchor,anchor,False,,0.783,"entoto, Ethiopia",Sululta,Oromia,9.1080861,38.8193556,"Entoto, Sululta, North Shewa (Oromia Region), Oromia Region, Ethiopia",disabled,,,,,,False
94812cd7-959b-4b3b-8045-77417362aa2b,Yeka Mikael Historic Unfinished Complex,anchor,anchor,False,,0.72,"yeka mikael, Ethiopia",Yeka,Addis Ababa,9.0264604,38.7994481,"Yeka Mikael, Fikre Mariam Aba Techan Street, Yeka, Addis Ababa, 2310, Ethiopia",disabled,,,,,,False
94869432-e851-4cea-b7db-939fa7be65b6,Kulubi Gabriel Church,anchor,anchor,False,,0.72,"hararghe, Ethiopia",Dire Dawa,Dire Dawa,9.593829,41.862174,"Caritas Switzerland Hararghe Coordination Office NEW, Station Road South, Ye'Selam Adarash Mengist, Dire Dawa, Ethiopia",disabled,,,,,,False
94b1a91f-4cc4-43dd-8a87-c620e203e29d,Elilly International Hotel MICE Suites,anchor,anchor,True,,0.72,"elilly, Ethiopia",Kirkos,Addis Ababa,9.0142532,38.7688899,"Elilly International Hotel, Guinea Conakry Street, Kazanchis, Kirkos, Addis Ababa, 9568, Ethiopia",disabled,,,,,,True
94bf4182-8b92-486d-bdec-be8e046e2204,Holy Trinity Cathedral Grounds,anchor,anchor,True,,0.785,"holy trinity, Ethiopia",Addis Ababa,Addis Ababa,9.0308012,38.7664911,"Holy Trinity Cathedral, Queen Elizabeth Street, Arat Kilo, Addis Ababa, Arada, Addis Ababa, 1415, Ethiopia",disabled,,,,,,True
