id,name,geocode_status,resolution_level,anchor_approved,geocode_error,score,matched_query,city,region,lat,lng,matched_address,image_status,image_file,image_match_score,image_search,image_source,image_license,generated_update
223f25d1-5c5f-4cb6-b2b5-718fbbe1049e,Debre Birhan Selassie Church,existing,,False,,,,,,,,,disabled,,,,,,False
2257b419-eede-4d13-add6-894b60809442,Hawassa University Space Science Observatory Project,anchor,anchor,False,,0.792,"hawassa university, Ethiopia",Hawassa,Sidama,7.0529428,38.4995556,"Hawassa University, Addis Ababa to Nairobi road, Hawassa, Sidama, 1235, Ethiopia",disabled,,,,,,False
2272a61f-9359-4e0c-a986-2026a826d363,Blue Nile Gorge Ferry Crossing Points,anchor,anchor,False,,0.731,"crossing, Ethiopia",Dire Dawa,Dire Dawa,9.5983833,41.8670331,"Ashewa Crossing, Ye'Selam Adarash Mengist, Dire Dawa, Ethiopia",disabled,,,,,,False
23226a89-46e7-4984-99ee-5cc67e1cc906,Ras Dashen Peak Trek,anchor,anchor,False,,0.804,"mountains simien, Ethiopia",,Amhara,13.2458802,38.0999456,"Simien Mountains National Park, North Gondar, Amhara Region, Ethiopia",disabled,,,,,,False
234d14a7-595c-4f26-9ad8-ef4b5ba5a0bc,Bole International Airport Terminal Complex,anchor,anchor,False,,0.82,"bole airport, Ethiopia",Bole,Addis Ababa,8.9791887,38.7965793,"Addis Ababa Bole International Airport, BL_02_355 St, Bole Mikael, Bole, Addis Ababa, 1044, Ethiopia",disabled,,,,,,False
24028b03-8409-4402-9702-50e66d44c031,Gidabo Thermal Medicinal Springs,anchor,anchor,False,,0.745,"gidabo sidama, Ethiopia",,Sidama,6.5630695,38.2292849,"Gidabo, Borena, Sidama, Ethiopia",disabled,,,,,,False
241dedbc-9143-4421-ba80-241851d589b3,Chencha Dorze Village,anchor,anchor,False,,0.777,"chencha, Ethiopia",Chencha,South Ethiopia Regional State,6.251095,37.572946,"Chencha, Gamo, South Ethiopia Regional State, Ethiopia",disabled,,,,,,False
242deb2a-15b7-4f49-95d3-ca4a5481bc8a,Tekeze River Valley (Reptiles & Birdlife),anchor,anchor,False,,0.749,"tekeze, Ethiopia",Tekeze,Amhara,11.8756797,38.9503039,"Tekeze, North Wollo Zone, Amhara Region, Ethiopia",disabled,,,,,,False
24d6e6ee-90b9-49d3-9b43-ac8fa2d59587,Shashemene Crossroads City Hub,anchor,anchor,False,,0.733,"shashemene, Ethiopia",,Oromia,8.78333,38.71667,"Shashemene, South West Shewa, Oromia Region, Ethiopia",disabled,,,,,,False
24e52fd3-2b96-40f6-9ebf-1660d26f9fce,Addis Ababa Mercato Aerial & Street Views,anchor,anchor,False,,0.763,"mercato, Ethiopia",Addis Ketema,Addis Ababa,9.0296278,38.7396038,"Mercato, Dej Wolde Michael Street, Merkato Market, Shema Tera, Addis Ketema, Addis Ababa, 3658, Ethiopia",disabled,,,,,,False
