id,name,geocode_status,resolution_level,anchor_approved,geocode_error,score,matched_query,city,region,lat,lng,matched_address,image_status,image_file,image_match_score,image_search,image_source,image_license,generated_update
a054f916-a89b-4c4a-9799-236911eb8713,Inter Luxury Hotel Wellness & Thermal Facilities,anchor,anchor,True,,0.72,"inter, Ethiopia",Bole,Addis Ababa,9.0060961,38.8111966,"Etab Inter medica, Egzabheraab To Mebrathail, Gerji, Bole, Addis Ababa, 2310, Ethiopia",disabled,,,,,,True
a0f2eee3-35df-4e97-9555-49952c8adeb1,Tendaho Reservoir Boat Circuit,anchor,anchor,True,,0.747,"tendaho reservoir, Ethiopia",Tendaho,Afar,11.5148566,40.9301381,"Tendaho Reservoir, Tendaho, Zone 1, Afar Region, Ethiopia",disabled,,,,,,True
a0fc6e0a-530d-4b95-8df7-035f22f57412,United Nations Economic Commission for Africa (ECA),anchor,anchor,True,,0.72,"un eca, Ethiopia",Kirkos,Addis Ababa,9.0147265,38.767437,"UN ECA Zambezi building, Joseph Tito Street, Kazanchis, Kirkos, Addis Ababa, 9568, Ethiopia",disabled,,,,,,True
a11a9666-01ed-422b-a2fd-6ad6a125a4b3,Wenchi Crater Lake Eco-Village,anchor,anchor,True,,0.72,"wenchi crater, Ethiopia",Ambo Zuria,Oromia,8.7875309,37.8843326,"Wenchi Crater Lake viewpoint, Fincha Trail, Ambo Zuria, South West Shewa, Oromia Region, Ethiopia",disabled,,,,,,True
a1501a3d-7c66-4936-aa94-f785ea092633,Mekelle City Center & Romanat Square,anchor,anchor,True,,0.733,"romanat square, Ethiopia",Mek'elē,Tigray,13.4929955,39.4729467,"Romanat Square, Maqale, Mek'elē, Tigray, 1547, Ethiopia",disabled,,,,,,True
a1a647e8-8e96-4985-81b5-841922a1c9f9,Kaldis Coffee Outlets Circuit,anchor,anchor,True,,0.72,"kaldis, Ethiopia",Gulale,Addis Ababa,9.0853416,38.7383628,"Kaldis, Kuriftu Rd., Gulale, Addis Ababa, 9837, Ethiopia",disabled,,,,,,True
a1ef5df7-cce4-45d0-ba46-7f308e494537,Lake Boyo Wetlands (Cranes & Waterfowl),anchor,anchor,False,,0.741,"wetlands, Ethiopia",Hawassa,Sidama,7.0565734,38.5645095,"Cheleleka Wetlands, Hawassa, West Arsi, Sidama, Ethiopia",disabled,,,,,,False
a209eb52-7fa4-43cf-97f8-891e26770368,Turmi Hamer Weekly Market,anchor,anchor,True,,0.77,"turmi, Ethiopia",Turmi,South Ethiopia Regional State,4.96835,36.487794,"Turmi, South Omo, South Ethiopia Regional State, Ethiopia",disabled,,,,,,True
a2136268-1ca5-4b7b-869d-a6c4ba461aa8,Daga Estifanos Monastery,existing,,False,,,,,,,,,disabled,,,,,,False
a2b6930f-8f3e-4366-a66e-b58fb09c9354,Korean Hospital (MCM - Myungsung Christian Medical Center),anchor,anchor,True,,0.72,"mcm, Ethiopia",Bole,Addis Ababa,8.9985133,38.8092576,"MCM, Egzabheraab To Mebrathail, Gerji, Bole, Addis Ababa, 2310, Ethiopia",disabled,,,,,,True
a310b843-e800-451d-9347-dacef53bf90a,Arba Minch City Highlands & Lakes Overlook,anchor,anchor,True,,0.804,"arba minch, Ethiopia",Arba Minch,South Ethiopia Regional State,6.0215142,37.5539809,"Arba Minch, Gamo, South Ethiopia Regional State, Ethiopia",disabled,,,,,,True
a35b1ac5-02c8-4c8d-b3c5-1d5fa4718be2,Emperor Fasilides Bathing Palace,anchor,anchor,True,,0.72,"fasilides bath, Ethiopia",Gonder,Amhara,12.6174164,37.4575171,"Fasilides' Bath, Asmara Road, Gonder, North Gondar, Amhara Region, 6200, Ethiopia",disabled,,,,,,True
a3674094-06ce-460e-a0b5-794603a7574d,Karamara Hospital,matched,exact,False,,0.8,"Karamara Hospital, Ethiopia",Jijiga,Somali,9.3595825,42.8011943,"Karamara General Hospital, C105, Jijiga, Fafan, Somali Region, Ethiopia",disabled,,,,,,True
a36e1261-f724-4624-a1c2-3052f5045f9b,Dorze Bamboo Elephant Houses & Weaving Village,anchor,anchor,False,,0.752,"dorze, Ethiopia",Dorze,South Ethiopia Regional State,6.1948568,37.5743447,"Dorze, Gamo, South Ethiopia Regional State, Ethiopia",disabled,,,,,,False
a412401c-9edd-4790-9bf7-b5c4d4b14070,Totot Cultural Restaurant,anchor,anchor,True,,0.72,"totot, Ethiopia",Bole,Addis Ababa,9.0071908,38.8061823,"Totot Traditional Restaurant, Jackros - Anbesa Garage, Gerji, Bole, Addis Ababa, 2310, Ethiopia",disabled,,,,,,True
a420fb0b-fa70-4247-89d8-6d03814c9a67,Gorgora Eco-Resort Wellness Sanctuary,anchor,anchor,True,,0.775,"gorgora, Ethiopia",Gorgora,Amhara,12.2382669,37.2971393,"Gorgora, North Gondar, Amhara Region, Ethiopia",disabled,,,,,,True
a4590c74-818e-4c5d-b77a-f0d086057790,Golden Tulip Hotel Meeting Halls,anchor,anchor,False,,0.72,"golden tulip, Ethiopia",Bole,Addis Ababa,8.9955392,38.7870007,"Golden Tulip, BL_03_670 Street, Ghiliffalegn Stream, Bole, Addis Ababa, 7966, Ethiopia",disabled,,,,,,False
a471e427-7849-4b2f-b1ec-722588e9fbd2,Sheikh Abadir Shrine & Tombs,anchor,anchor,True,,0.72,"shrine, Ethiopia",Sheik Hussein,Oromia,7.7466905,40.7074585,"Sheikh Hussein Shrine, Sheik Hussein, Bale, Oromia Region, Ethiopia",disabled,,,,,,True
a4a27727-8501-4e4a-a377-2d947cb81ed6,Axum Tombs of Kaleb and Gebre Meskel,anchor,anchor,True,,0.72,"tombs kaleb, Ethiopia",Axum,Tigray,14.1422913,38.7292489,"Tombs of Kings Kaleb and Gebremeskel, Denver Street, Axum, Central Tigray, Tigray, Ethiopia",disabled,,,,,,True
a4ce71e3-c668-464a-a1d5-2b23c23a2ba5,Sodere Resort Barbecue & Park Dining,anchor,anchor,True,,0.749,"sodere, Ethiopia",Sodere,Oromia,8.4034494,39.3869748,"Sodere, East Shewa, Oromia Region, Ethiopia",disabled,,,,,,True
a4f69955-8899-4790-a847-8456b087ddbf,Sabana Beach Resort (Lake Langano),existing,,False,,,,,,,,,disabled,,,,,,False
a584404f-6bdc-4509-b15b-f3849b06d125,Planet Hotel Wellness Center,anchor,anchor,False,,0.72,"planet, Ethiopia",Bole,Addis Ababa,9.0161549,38.8013858,"One Planet International, Ring Road, Bole, Addis Ababa, 2310, Ethiopia",disabled,,,,,,False
a5df60e9-c2d9-4a85-bf82-f339274cab73,Omo River Delta Boat Safaris,anchor,anchor,False,,0.72,"boat, Ethiopia",Bahir Dar Special Zone,Amhara,11.5990209,37.3848859,"Desalegn Tourism and Boat Hire, Route 3, Bahir Dar Special Zone, West Gojjam, Amhara Region, 6600, Ethiopia",disabled,,,,,,False
a64316d3-1e4b-4c96-b429-3998b8e8d0d9,Liben Plains (Endemic Sidamo Lark Spotting),no_match,,False,,,,,,,,,disabled,,,,,,False
a683a9af-809c-48ea-8732-e47bc46ab955,Bete Medhane Alem,matched,exact,False,,0.8,"Bete Medhane Alem, Ethiopia",Lalibela,Amhara,12.033783,39.0439966,"Bete Medhane Alem, Honey Street, Lalibela, North Wollo Zone, Amhara Region, 6500, Ethiopia",disabled,,,,,,True
a6938b22-e38d-4f39-9426-4a8d00eaad13,Harar Walled City Street Exploration,anchor,anchor,True,,0.823,"harar, Ethiopia",Harar,Harar,9.3118304,42.1284009,"Harar, Hareri, Harar, 3200, Ethiopia",disabled,,,,,,True
a69a4f2a-a69b-4d64-837c-5bf3eedd0c69,Tana Qirqos Island Boat Access Point,anchor,anchor,True,,0.747,"tana qirqos, Ethiopia",,Amhara,11.8635159,37.4908505,"Tana Qirqos, Amhara Region, Ethiopia",disabled,,,,,,True
a69cdcf8-67e2-4923-82db-a3e87eef84a3,Abijatta-Shalla Lakes National Park (Flamingos & Waterbirds),anchor,anchor,True,,0.72,"flamingos, Ethiopia",,Oromia,7.4047633,38.4271591,"ten thousands of flamingos, West Arsi, Oromia Region, Ethiopia",disabled,,,,,,True
a6c5fb8f-0f92-4ebd-a3bd-ef2205c31644,Mount Choqa Astronomy Viewpoint,anchor,anchor,True,,0.72,"viewpoint, Ethiopia",Bishoftu,Oromia,8.7832477,38.9969502,"Viewpoint Lodge, Hora street, Bishoftu, East Shewa, Oromia Region, 1034, Ethiopia",disabled,,,,,,True
a6cf02c6-b55e-4988-aa17-3e8714b558f4,Sodere Thermal Springs Level Promenade,anchor,anchor,True,,0.749,"sodere, Ethiopia",Sodere,Oromia,8.4034494,39.3869748,"Sodere, East Shewa, Oromia Region, Ethiopia",disabled,,,,,,True
a6d4fa71-f780-48c5-a115-162a08f816ca,Dallol Hydrothermal Fields,anchor,anchor,True,,0.785,"dallol, Ethiopia",,Afar,14.2424728,40.2996919,"Dallol, Zone 2, Afar Region, Ethiopia",disabled,,,,,,True
a739aaa5-5c63-489e-b0de-d4432dc62de7,Nyangatom Community Villages,anchor,anchor,False,,0.749,"kibish, Ethiopia",Kibish,South West Ethiopia Peoples,6.0704555,35.4393008,"Kibish, Bench Sheko, South West Ethiopia Peoples, Ethiopia",disabled,,,,,,False
a7875a12-13ae-4274-9563-4ecd05892b69,Jimma City & Royal Heritage Precincts,anchor,anchor,True,,0.81,"jimma, Ethiopia",Jimma,Oromia,7.6756152,36.8478779,"Jimma, Oromia Region, Ethiopia",disabled,,,,,,True
a8036c35-608a-41ed-b286-62e4ee33a54b,Debre Libanos Gorge Overlook,anchor,anchor,True,,0.752,"debre libanos, Ethiopia",Debre Libanos,Oromia,9.7295697,38.8167682,"Debre Libanos, North Shewa (Oromia Region), Oromia Region, Ethiopia",disabled,,,,,,True
a86ee5bc-cd7e-4a91-9f3e-7af4e40039d1,Choke Mountain High-Altitude Running Circuit,anchor,anchor,True,,0.752,"choke, Ethiopia",,Amhara,10.7117887,37.8435035,"Mount Choke, East Gojjam, Amhara Region, Ethiopia",disabled,,,,,,True
a8f499a1-073c-4219-92ae-7e4a4ebdea65,Gedeo Sacred Cultural Landscape,review,review,False,,0.34,"gedeo, Ethiopia",,South Ethiopia Regional State,6.1300117,38.2234772,"Gedeo, South Ethiopia Regional State, Ethiopia",disabled,,,,,,False
a9666c25-4c4b-4bdf-abd6-95ca09b2891f,Chebera Churchura Wild Elephant Herds,anchor,anchor,True,,0.736,"chebera churchura, Ethiopia",,South West Ethiopia Peoples,6.9042595,36.7301591,"Chebera Churchura National Park, Konta Zone, South West Ethiopia Peoples, Ethiopia",disabled,,,,,,True
a97248f8-ff53-4f50-b569-89d1ab6a120b,Kazanchis Historic Tejbet Outlets,anchor,anchor,True,,0.749,"kazanchis, Ethiopia",Kirkos,Addis Ababa,9.0159277,38.7712221,"Kazanchis, Kirkos, Addis Ababa, 9568, Ethiopia",disabled,,,,,,True
a9dffab7-8c8d-417c-8a30-4e5dbdc067ce,Harar Jugol Walled City,anchor,anchor,False,,0.731,"harar jugol, Ethiopia",Harar,Harar,9.3053662,42.1350616,"Harar Jugol, the Fortified Historic Town, Harar, Hareri, Harar, 3200, Ethiopia",disabled,,,,,,False
aa0ffa48-cede-4d4c-999d-1fa870f9141c,Konso Walled Terraces Panorama,anchor,anchor,True,,0.733,"konso, Ethiopia",,South Ethiopia Regional State,5.25,37.5,"Konso, Segen Peoples', South Ethiopia Regional State, Ethiopia",disabled,,,,,,True
