id,name,geocode_status,resolution_level,anchor_approved,geocode_error,score,matched_query,city,region,lat,lng,matched_address,image_status,image_file,image_match_score,image_search,image_source,image_license,generated_update
223f25d1-5c5f-4cb6-b2b5-718fbbe1049e,Debre Birhan Selassie Church,existing,,False,,,,,,,,,disabled,,,,,,False
2257b419-eede-4d13-add6-894b60809442,Hawassa University Space Science Observatory Project,existing,,False,,,,,,,,,no_match,,,,,,False
2272a61f-9359-4e0c-a986-2026a826d363,Blue Nile Gorge Ferry Crossing Points,existing,,False,,,,,,,,,no_match,,,,,,False
23226a89-46e7-4984-99ee-5cc67e1cc906,Ras Dashen Peak Trek,existing,,False,,,,,,,,,no_match,,,,,,False
234d14a7-595c-4f26-9ad8-ef4b5ba5a0bc,Bole International Airport Terminal Complex,existing,,False,,,,,,,,,no_match,,,,,,False
24028b03-8409-4402-9702-50e66d44c031,Gidabo Thermal Medicinal Springs,existing,,False,,,,,,,,,no_match,,,,,,False
241dedbc-9143-4421-ba80-241851d589b3,Chencha Dorze Village,existing,,False,,,,,,,,,matched,destination-images/chencha-dorze-village/cover.webp,0.5,chencha dorze,https://commons.wikimedia.org/wiki/File:Chencha_market_02.jpg,CC BY-SA 3.0,False
242deb2a-15b7-4f49-95d3-ca4a5481bc8a,Tekeze River Valley (Reptiles & Birdlife),existing,,False,,,,,,,,,no_match,,,,,,False
24d6e6ee-90b9-49d3-9b43-ac8fa2d59587,Shashemene Crossroads City Hub,existing,,False,,,,,,,,,no_match,,,,,,False
24e52fd3-2b96-40f6-9ebf-1660d26f9fce,Addis Ababa Mercato Aerial & Street Views,existing,,False,,,,,,,,,no_match,,,,,,False
25181baa-dd2e-4d26-a931-94ea498aabf5,Bahir Dar Open-Air Craft Market,existing,,False,,,,,,,,,no_match,,,,,,False
25344a22-9d1e-4f76-988c-07cac29061be,የአክሱም ጽዮን ቅድስተ ቅዱሳን ቤተክርስቲያን,existing,,False,,,,,,,,,disabled,,,,,,False
2541fa9d-3410-4ed4-a12f-106b87467960,Dire Dawa Railway Museum Flat Grounds,existing,,False,,,,,,,,,matched,destination-images/dire-dawa-railway-museum-flat-grounds/cover.webp,0.75,dire dawa railway,https://commons.wikimedia.org/wiki/File:Dire_Dawa_first_railway_station.jpg,Public domain,False
25638c60-8a42-4859-962e-f570460df897,Lake Hawassa Fish Market Pelicans & Fisherman,existing,,False,,,,,,,,,matched,destination-images/lake-hawassa-fish-market-pelicans-fisherman/cover.webp,0.5,hawassa fish,"https://commons.wikimedia.org/wiki/File:Fish_Market,_City_of_Hawassa,Ethiopia.JPG",CC BY-SA 4.0,False
2648c575-a2d2-4212-8668-16e9a5427911,Durame Kambaata Community Water Projects,existing,,False,,,,,,,,,no_match,,,,,,False
26cfc331-c3b9-4089-a0ed-b629bbd081d6,Omo River Whitewater Expedition,existing,,False,,,,,,,,,no_match,,,,,,False
2739a16a-891a-4f82-b042-dd752c80e99f,Sora Lodge Wellness Retreat,existing,,False,,,,,,,,,no_match,,,,,,False
27a4cc0d-f108-482f-a29a-acebdb0019dc,Mentuab Palace Ruined Quarters,existing,,False,,,,,,,,,no_match,,,,,,False
28b06163-a019-4ec8-806d-dc45aba5595f,Mount Fentale Crater Trek,existing,,False,,,,,,,,,no_match,,,,,,False
28e87272-22cd-4185-b48f-b41045b57ce4,Jijiga Faras Magala Street Loop,existing,,False,,,,,,,,,no_match,,,,,,False
29e13269-fe95-4f8f-b377-e847cb275aa7,Lake Hawassa Fisheries Jetty & Boat Tour Launch,existing,,False,,,,,,,,,no_match,,,,,,False
29fccaf1-be65-461b-90ae-c117133207d8,Gedeo Yirgacheffe Coffee Farming Villages,existing,,False,,,,,,,,,no_match,,,,,,False
2aa8c306-f01c-4159-9660-97d51d0e9e85,Simien Mountains National Park,existing,,False,,,,,,,,,disabled,,,,,,False
2aa948ce-3a4c-4503-b12d-7f5b82672ddd,Harar Jugol Heritage Restoration Volunteer Sites,existing,,False,,,,,,,,,no_match,,,,,,False
2af6619d-f9f3-4eb8-a216-d05bdf9a16c1,Sapphire Addis Hotel Business Suites,existing,,False,,,,,,,,,no_match,,,,,,False
2b3cc33e-44bc-40f6-91a3-2b03e30b882b,Choke Mountain Agro-Eco Restoration Sites,existing,,False,,,,,,,,,no_match,,,,,,False
2b457328-e348-48cb-a3e2-abb51a7e161b,Sodere Natural Hot Springs Spa & Hydro-Resort,existing,,False,,,,,,,,,no_match,,,,,,False
2b5884fb-6727-4c9f-84a5-a3383847f64d,Addis Ababa Mercato (Addis Ketema),existing,,False,,,,,,,,,matched,destination-images/addis-ababa-mercato-addis-ketema/cover.webp,0.5,mercato addis,"https://commons.wikimedia.org/wiki/File:Addis_Mercato,_Ad%C3%ADs_Abeba,_Etiop%C3%ADa,_2024-01-19,_DD_26.jpg",CC BY-SA 4.0,False
2b5f377f-8d99-4993-b8e8-ccf8da4ce3ea,Harar Cultural Museum & Rimbaud House,existing,,False,,,,,,,,,matched,destination-images/harar-cultural-museum-rimbaud-house/cover.webp,0.667,rimbaud house harar,https://commons.wikimedia.org/wiki/File:Facade_of_Rimbaud_Center_-_Old_City_(Jugal)_-_Harar_-_Ethiopia_-_01_(8752996287).jpg,CC BY-SA 2.0,False
2b9b6a29-6af6-4143-8476-c6640fa48689,Yeha Great Temple Stone Architecture,existing,,False,,,,,,,,,matched,destination-images/yeha-great-temple-stone-architecture/cover.webp,0.5,yeha sabaean,"https://commons.wikimedia.org/wiki/File:Interior,_Temple_of_the_Moon,_Yeha,_Ethiopia_(3135343031).jpg",CC BY 2.0,False
2bb21cce-0463-4b4b-b67e-8a8aa16ec61b,Science Museum Auditorium & Exhibition Halls,existing,,False,,,,,,,,,no_match,,,,,,False
2c578c69-94e7-4556-81cc-beeb26ff0b60,Danakil Depression & Dallol Salt Springs,existing,,False,,,,,,,,,disabled,,,,,,False
2c71cbff-592a-4424-9657-eade98bf9987,Arba Minch Paradise Lodge Main Grounds,existing,,False,,,,,,,,,no_match,,,,,,False
2ca45248-7ec8-48f4-a9e0-7f1124edb90c,Godere Forest Ecosystem,existing,,False,,,,,,,,,no_match,,,,,,False
2cdc89c9-ccae-4a4a-a328-41dcfe7efd2e,Bate Historic Military Garrison Ruins,existing,,False,,,,,,,,,no_match,,,,,,False
2ceb15dd-7be7-413f-9582-0f9d00bf115b,Planet Hotel Flat Grounds,existing,,False,,,,,,,,,no_match,,,,,,False
2d2bfb20-6c88-413f-8fb4-95bb1e6f6e73,Zefmesh Grand Mall,existing,,False,,,,,,,,,no_match,,,,,,False
2d556d96-3289-4ce5-a184-282e055aa16e,Black Lion (Tikur Anbessa) Specialized Hospital,existing,,False,,,,,,,,,no_match,,,,,,False
2d60b921-5b3e-483e-9f91-4f5d30b86446,Millennium Hall Exhibition Flat Concourse,existing,,False,,,,,,,,,no_match,,,,,,False
2dd76ae5-d856-4946-83ab-85a9bd32a9d3,Bishoftu Hora Resort Boating & Sports Grounds,existing,,False,,,,,,,,,no_match,,,,,,False
2de90c71-ca60-4d2b-be4b-22ab54f37a93,Baro River Steamship/Boat Route,existing,,False,,,,,,,,,no_match,,,,,,False
2e7db422-9fbc-4614-ad3a-f0dc3ba34130,Guzara Castle,existing,,False,,,,,,,,,matched,destination-images/guzara-castle/cover.webp,0.5,Guzara Castle,https://commons.wikimedia.org/wiki/File:Guzara_amateur_photography.jpg,CC BY-SA 4.0,False
2e8a6a51-a57c-43f3-8cd8-49f38b7bb164,Harar New Town (Kazanchis / Stadium District),existing,,False,,,,,,,,,no_match,,,,,,False
2f041d9d-1e5e-45d5-a023-659c918b4cb8,Wolisso Public Town Square & Park,existing,,False,,,,,,,,,no_match,,,,,,False
2f10f5f5-db7c-4bcf-b459-76e9e262a07d,Lake Hawassa Hippo Sanctuary & Bird Trail,existing,,False,,,,,,,,,no_match,,,,,,False
2fd27134-f9a9-43fb-8cbf-0db026e845c5,Nechisar National Park & Bridge of God,existing,,False,,,,,,,,,disabled,,,,,,False
2fdd3b3b-1d57-4b22-abc7-0f17a133d020,Adama Specialized Agelgil & Chechebsa Houses,existing,,False,,,,,,,,,no_match,,,,,,False
2fdf0d0b-031d-4baa-9c68-8134aefb00d4,Bishoftu Craft & Souvenir Stalls,existing,,False,,,,,,,,,no_match,,,,,,False
3096f7ab-0a87-42fa-ba55-98282bb96595,Metekel Sesame & Oilseed Farms,existing,,False,,,,,,,,,no_match,,,,,,False
30f7ccf6-0605-40f8-94e6-618b65f34410,Nechisar National Park & Bridge of God,existing,,False,,,,,,,,,no_match,,,,,,False
313cc0ef-37cb-4731-a89b-e437266f5abf,Sodere Natural Thermal Hydro-Spa Complex,existing,,False,,,,,,,,,no_match,,,,,,False
31b2466f-8630-4b81-8717-2af3da7822c3,Hadiya Traditional Cultural Centers,existing,,False,,,,,,,,,no_match,,,,,,False
31bd91e7-3957-48be-bcf9-95cdc479f8b2,Blue Nile Falls (Tis Abay) Mist & Rainbows,existing,,False,,,,,,,,,matched,destination-images/blue-nile-falls-tis-abay-mist-rainbows/cover.webp,0.6,blue nile falls tis abay,"https://commons.wikimedia.org/wiki/File:Blue_Nile_Falls,_Ethiopia.jpg",CC BY-SA 4.0,False
31fb5ee6-550b-44b9-a935-eb136e4db8ab,Tut Fela Megalithic Burial Stelae Site,existing,,False,,,,,,,,,no_match,,,,,,False
324dd044-2db9-4133-a4c1-13461374ecb3,የባሕር ዳር ጊዮርጊስ ቤተክርስቲያን,existing,,False,,,,,,,,,disabled,,,,,,False
3286a788-e2b1-4bec-a5ea-c32b752fe610,Awash National Park Gorge & Plains,existing,,False,,,,,,,,,no_match,,,,,,False
32d0bf58-9506-487a-b207-0088d94d8bb8,Suba Menagesha Crown State Forest,existing,,False,,,,,,,,,no_match,,,,,,False
