id,name,geocode_status,resolution_level,anchor_approved,geocode_error,score,matched_query,city,region,lat,lng,matched_address,image_status,image_file,image_match_score,image_search,image_source,image_license,generated_update
63cb91a4-40f3-4d29-8826-9a9ccb44c13e,Lake Ziway Debre Sina Island Ferry Point,anchor,anchor,False,,0.752,"debre sina, Ethiopia",Debre Sina,Amhara,9.8504801,39.7634761,"Debre Sina, North Shewa (Amhara Region), Amhara Region, Ethiopia",disabled,,,,,,False
646cceb9-9b24-49e2-a445-d976da182723,Aregash Natura Lodge Luxury Huts,review,review,False,,0.34,"sidama, Ethiopia",,Sidama,6.6507504,38.4796794,"Sidama, Ethiopia",disabled,,,,,,False
648bdc09-cd0f-4915-9e79-83b8cf62d074,Central Hawassa Hotel MICE Facilities,anchor,anchor,True,,0.72,"central hawassa, Ethiopia",Hawassa,Sidama,7.0476368,38.4682618,"Central Hotel Hawassa, Yibew Street, Piassa, Hawassa, Sidama, 1923, Ethiopia",disabled,,,,,,True
64d79049-824e-447d-9295-528cf0dc2f80,Tendaho Sugar Cane Estate,anchor,anchor,True,,0.736,"tendaho sugar, Ethiopia",,Afar,11.5501731,41.3888651,"Tendaho Sugar Factory, Zone 1, Afar Region, Ethiopia",disabled,,,,,,True
64f5e6cd-d7c8-4ee3-9091-21ff4f851f58,Haile Grand Addis Ababa Spa Facilities,anchor,anchor,True,,0.72,"spa, Ethiopia",Bole,Addis Ababa,9.0003176,38.7872056,"spa, BL_03_564, Ghiliffalegn Stream, Bole, Addis Ababa, 7966, Ethiopia",disabled,,,,,,True
6525ad8d-450a-4eab-8c46-602f29e60b2d,Mount Chilalo Peak Hike,anchor,anchor,True,,0.752,"Chilalo, Ethiopia",Asella,Oromia,7.9150565,39.2620904,"Chilalo, Asella, Arsi, Oromia Region, Ethiopia",disabled,,,,,,True
656ef50f-0224-48ff-bf13-9f72009240f4,Mekelle University Astronomical Hill,anchor,anchor,True,,0.794,"mekelle university, Ethiopia",Mek'elē,Tigray,13.4842836,39.4554493,"Mekelle University Business Campus, Avenue Tegadaly Asmelash, Mek'elē, Tigray, 1547, Ethiopia",disabled,,,,,,True
657486e7-1f74-4541-b7db-e6fdd6ca8235,Debre Libanos Portuguese Bridge Public Hike,anchor,anchor,True,,0.72,"portuguese bridge, Ethiopia",Debre Libanos,Oromia,9.7336961,38.8138446,"Portuguese Bridge, Portoguese Bridge, Debre Libanos, North Shewa (Oromia Region), Oromia Region, Ethiopia",disabled,,,,,,True
65fd1b83-514b-4f10-bac4-f4e88a03070d,Lake Abbe Limestone Salt Chimneys at Dawn,anchor,anchor,True,,0.799,"abbe, Ethiopia",,Afar,11.1711957,41.7873451,"Lake Abbe, Zone 1, Afar Region, Ethiopia",disabled,,,,,,True
661a4bd8-89ca-447e-9341-9d4403f5872a,Zefmesh Grand Mall Elevator Outlets,anchor,anchor,True,,0.72,"zefmesh mall, Ethiopia",Yeka,Addis Ababa,9.0205677,38.8002333,"Zefmesh Grand Mall, Kenenisa Street, Megenagna, Yeka, Addis Ababa, 2310, Ethiopia",disabled,,,,,,True
663dd3bb-96b0-480f-8ea5-51689c3e6967,Mertule Maryam Monastery,anchor,anchor,True,,0.72,"monastery gojjam, Ethiopia",Adet,Amhara,11.2628077,37.4859752,"Medhane Alem Monastery, Gish Abay/Adet Road, Filklek, Adet, West Gojjam, Amhara Region, Ethiopia",disabled,,,,,,True
668c5fdf-aa64-4a76-8568-861c82198a93,Radisson Blu Hotel Meeting Facilities,anchor,anchor,True,,0.72,"radisson blu, Ethiopia",Kirkos,Addis Ababa,9.0161832,38.7677471,"Radisson Blu, Joseph Tito Street, Kazanchis, Kirkos, Addis Ababa, 7821, Ethiopia",disabled,,,,,,True
66e225a1-7e53-4156-84cf-f6c74175a229,Beta Giyorgis (St. George) Church,existing,,False,,,,,,,,,disabled,,,,,,False
67225d3a-ffaf-4a0b-9125-eacb1a2467a3,Desse Highland Athletic Training Ground,anchor,anchor,True,,0.809,"dessie, Ethiopia",Dessie,Amhara,11.122604,39.634982,"Dessie, South Wollo, Amhara Region, Ethiopia",disabled,,,,,,True
67381361-9a08-442c-9655-5cc9a90c8b21,Grand Palace Hotel VIP Wing,anchor,anchor,False,,0.72,"grand, Ethiopia",Gazer,South Ethiopia Regional State,5.904078,36.5777252,"Abatye home (grand father), Gazer, Ari Zone, South Ethiopia Regional State, Ethiopia",disabled,,,,,,False
678d89b2-b8f0-4a2f-ad3d-21937a7c8736,Afar Middle Awash Research Sites,anchor,anchor,False,,0.731,"ardi, Ethiopia",Chagni,Amhara,10.9552999,36.5108428,"Ardi River Bridge, Chagni, Awi Agew, Amhara Region, Ethiopia",disabled,,,,,,False
6813575d-96cc-42be-b65b-e016185db629,Skylight Hotel Spa & Wellness Center,anchor,anchor,True,,0.72,"skylight, Ethiopia",Bole,Addis Ababa,8.9869542,38.7890925,"Ethiopian Skylight Hotel, Block C, D & E, Ring Road, Bole, Addis Ababa, 1044, Ethiopia",disabled,,,,,,True
681816d7-79d7-42dc-86c0-e89153f648d1,Gore Forest Canopy Expedition,anchor,anchor,False,,0.733,"ilubabor, Ethiopia",,Gambela,7.5,35.0,"Ilubabor, Majang, Gambela Region, Ethiopia",disabled,,,,,,False
68c81bcb-2cd5-4830-9433-6a3f16984144,Magdala (Amba Mariam) Ruined Fortress Hill,anchor,anchor,False,,0.752,"amba mariam, Ethiopia",,Tigray,13.9211375,39.5770536,"Amba Enda Mariam, Eastern Tigray, Tigray, Ethiopia",disabled,,,,,,False
69044005-6dd1-4baa-a7bf-5ac45942266f,Jijiga Faras Magala Market,anchor,anchor,True,,0.81,"jijiga, Ethiopia",Jijiga,Somali,9.3508526,42.8003788,"Jijiga, Fafan, Somali Region, Ethiopia",disabled,,,,,,True
